t, q0, q1, q0ref, q1ref 
0.488500, -0.967432, 0.008145, -1.000000, 0.000000 
0.488750, -0.967434, 0.008145, -1.000000, 0.000000 
0.489000, -0.967436, 0.008144, -1.000000, 0.000000 
0.489250, -0.967438, 0.008143, -1.000000, 0.000000 
0.489500, -0.967440, 0.008143, -1.000000, 0.000000 
0.489750, -0.967442, 0.008142, -1.000000, 0.000000 
0.490000, -0.967444, 0.008141, -1.000000, 0.000000 
0.490250, -0.967447, 0.008141, -1.000000, 0.000000 
0.490500, -0.967449, 0.008140, -1.000000, 0.000000 
0.490750, -0.967451, 0.008139, -1.000000, 0.000000 
0.491000, -0.967453, 0.008138, -1.000000, 0.000000 
0.491250, -0.967455, 0.008138, -1.000000, 0.000000 
0.491500, -0.967457, 0.008137, -1.000000, 0.000000 
0.491750, -0.967459, 0.008136, -1.000000, 0.000000 
0.492000, -0.967461, 0.008136, -1.000000, 0.000000 
0.492250, -0.967463, 0.008135, -1.000000, 0.000000 
0.492500, -0.967465, 0.008134, -1.000000, 0.000000 
0.492750, -0.967467, 0.008134, -1.000000, 0.000000 
0.493000, -0.967469, 0.008133, -1.000000, 0.000000 
0.493250, -0.967470, 0.008132, -1.000000, 0.000000 
0.493500, -0.967472, 0.008132, -1.000000, 0.000000 
0.493750, -0.967474, 0.008131, -1.000000, 0.000000 
0.494000, -0.967476, 0.008130, -1.000000, 0.000000 
0.494250, -0.967478, 0.008130, -1.000000, 0.000000 
0.494500, -0.967480, 0.008129, -1.000000, 0.000000 
0.494750, -0.967482, 0.008128, -1.000000, 0.000000 
0.495000, -0.967484, 0.008128, -1.000000, 0.000000 
0.495250, -0.967486, 0.008127, -1.000000, 0.000000 
0.495500, -0.967488, 0.008126, -1.000000, 0.000000 
0.495750, -0.967490, 0.008126, -1.000000, 0.000000 
0.496000, -0.967492, 0.008125, -1.000000, 0.000000 
0.496250, -0.967494, 0.008124, -1.000000, 0.000000 
0.496500, -0.967496, 0.008124, -1.000000, 0.000000 
0.496750, -0.967497, 0.008123, -1.000000, 0.000000 
0.497000, -0.967499, 0.008123, -1.000000, 0.000000 
0.497250, -0.967501, 0.008122, -1.000000, 0.000000 
0.497500, -0.967503, 0.008121, -1.000000, 0.000000 
0.497750, -0.967505, 0.008121, -1.000000, 0.000000 
0.498000, -0.967507, 0.008120, -1.000000, 0.000000 
0.498250, -0.967509, 0.008119, -1.000000, 0.000000 
0.498500, -0.967510, 0.008119, -1.000000, 0.000000 
0.498750, -0.967512, 0.008118, -1.000000, 0.000000 
0.499000, -0.967514, 0.008117, -1.000000, 0.000000 
0.499250, -0.967516, 0.008117, -1.000000, 0.000000 
0.499500, -0.967518, 0.008116, -1.000000, 0.000000 
0.499750, -0.967520, 0.008116, -1.000000, 0.000000 
0.500000, -0.967521, 0.008115, -1.000000, 0.000000 
0.500250, -0.967523, 0.008114, -1.000000, -0.000000 
0.500500, -0.967525, 0.008114, -0.999999, -0.000001 
0.500750, -0.967527, 0.008113, -0.999997, -0.000003 
0.501000, -0.967528, 0.008111, -0.999996, -0.000006 
0.501250, -0.967530, 0.008109, -0.999993, -0.000009 
0.501500, -0.967531, 0.008107, -0.999990, -0.000013 
0.501750, -0.967532, 0.008104, -0.999986, -0.000018 
0.502000, -0.967533, 0.008100, -0.999982, -0.000024 
0.502250, -0.967533, 0.008096, -0.999977, -0.000030 
0.502500, -0.967533, 0.008091, -0.999972, -0.000037 
0.502750, -0.967534, 0.008086, -0.999966, -0.000045 
0.503000, -0.967533, 0.008079, -0.999960, -0.000054 
0.503250, -0.967533, 0.008072, -0.999953, -0.000063 
0.503500, -0.967532, 0.008065, -0.999945, -0.000073 
0.503750, -0.967531, 0.008056, -0.999937, -0.000084 
0.504000, -0.967530, 0.008047, -0.999928, -0.000096 
0.504250, -0.967528, 0.008036, -0.999919, -0.000108 
0.504500, -0.967527, 0.008025, -0.999909, -0.000121 
0.504750, -0.967524, 0.008013, -0.999899, -0.000135 
0.505000, -0.967522, 0.008001, -0.999888, -0.000149 
0.505250, -0.967519, 0.007987, -0.999876, -0.000165 
0.505500, -0.967516, 0.007973, -0.999864, -0.000181 
0.505750, -0.967513, 0.007958, -0.999852, -0.000198 
0.506000, -0.967509, 0.007942, -0.999839, -0.000215 
0.506250, -0.967506, 0.007925, -0.999825, -0.000233 
0.506500, -0.967501, 0.007908, -0.999811, -0.000252 
0.506750, -0.967497, 0.007889, -0.999796, -0.000272 
0.507000, -0.967492, 0.007870, -0.999781, -0.000293 
0.507250, -0.967487, 0.007850, -0.999765, -0.000314 
0.507500, -0.967481, 0.007829, -0.999748, -0.000336 
0.507750, -0.967476, 0.007807, -0.999731, -0.000359 
0.508000, -0.967470, 0.007785, -0.999714, -0.000382 
0.508250, -0.967463, 0.007762, -0.999695, -0.000406 
0.508500, -0.967456, 0.007737, -0.999677, -0.000431 
0.508750, -0.967449, 0.007712, -0.999657, -0.000457 
0.509000, -0.967442, 0.007687, -0.999638, -0.000483 
0.509250, -0.967435, 0.007660, -0.999617, -0.000510 
0.509500, -0.967427, 0.007632, -0.999596, -0.000538 
0.509750, -0.967418, 0.007604, -0.999575, -0.000567 
0.510000, -0.967410, 0.007575, -0.999553, -0.000596 
0.510250, -0.967401, 0.007545, -0.999530, -0.000626 
0.510500, -0.967392, 0.007514, -0.999507, -0.000657 
0.510750, -0.967382, 0.007483, -0.999484, -0.000688 
0.511000, -0.967372, 0.007450, -0.999459, -0.000721 
0.511250, -0.967362, 0.007417, -0.999435, -0.000754 
0.511500, -0.967351, 0.007383, -0.999409, -0.000787 
0.511750, -0.967340, 0.007348, -0.999384, -0.000822 
0.512000, -0.967329, 0.007312, -0.999357, -0.000857 
0.512250, -0.967318, 0.007276, -0.999330, -0.000893 
0.512500, -0.967306, 0.007239, -0.999303, -0.000930 
0.512750, -0.967294, 0.007200, -0.999275, -0.000967 
0.513000, -0.967281, 0.007162, -0.999246, -0.001005 
0.513250, -0.967268, 0.007122, -0.999217, -0.001044 
0.513500, -0.967255, 0.007081, -0.999187, -0.001084 
0.513750, -0.967242, 0.007040, -0.999157, -0.001124 
0.514000, -0.967228, 0.006998, -0.999126, -0.001165 
0.514250, -0.967213, 0.006955, -0.999095, -0.001207 
0.514500, -0.967199, 0.006911, -0.999063, -0.001249 
0.514750, -0.967184, 0.006866, -0.999031, -0.001293 
0.515000, -0.967169, 0.006821, -0.998998, -0.001336 
0.515250, -0.967153, 0.006775, -0.998964, -0.001381 
0.515500, -0.967137, 0.006728, -0.998930, -0.001427 
0.515750, -0.967121, 0.006680, -0.998895, -0.001473 
0.516000, -0.967105, 0.006631, -0.998860, -0.001520 
0.516250, -0.967088, 0.006582, -0.998825, -0.001567 
0.516500, -0.967070, 0.006531, -0.998788, -0.001616 
0.516750, -0.967053, 0.006480, -0.998752, -0.001665 
0.517000, -0.967035, 0.006428, -0.998714, -0.001714 
0.517250, -0.967016, 0.006376, -0.998676, -0.001765 
0.517500, -0.966998, 0.006322, -0.998638, -0.001816 
0.517750, -0.966979, 0.006268, -0.998599, -0.001868 
0.518000, -0.966959, 0.006213, -0.998559, -0.001921 
0.518250, -0.966940, 0.006157, -0.998519, -0.001974 
0.518500, -0.966920, 0.006101, -0.998479, -0.002028 
0.518750, -0.966899, 0.006043, -0.998438, -0.002083 
0.519000, -0.966878, 0.005985, -0.998396, -0.002139 
0.519250, -0.966857, 0.005926, -0.998354, -0.002195 
